Program Index,Program,Program Type,File Reference Type,DDS File,File Usage,Access Type,Device Type,Source File
2804,M3GLINV,RPG,Database File,pbamrel1,Input,Full Procedural,disk,M3GLINV.txt
2804,M3GLINV,RPG,Database File,cabzrel1,Input,Full Procedural,disk,M3GLINV.txt
2804,M3GLINV,RPG,Database File,pdnerel0,Input,Full Procedural,disk,M3GLINV.txt
2804,M3GLINV,RPG,Database File,pdnirel1,Input,Full Procedural,disk,M3GLINV.txt
2804,M3GLINV,RPG,Database File,poc5rel0,Input,Full Procedural,disk,M3GLINV.txt
2804,M3GLINV,RPG,Database File,opexrel1,Input,Full Procedural,disk,M3GLINV.txt
2804,M3GLINV,RPG,Database File,f4801,Input,Full Procedural,disk,M3GLINV.txt
2804,M3GLINV,RPG,Database File,f0101,Input,Full Procedural,disk,M3GLINV.txt
2804,M3GLINV,RPG,Database File,f0901,Input,Full Procedural,disk,M3GLINV.txt
2804,M3GLINV,RPG,Database File,omp300,Output,Full Procedural,disk,M3GLINV.txt
2805,M3GLSTG,RPG,Database File,OML300E,Input,Full Procedural,DISK,M3GLSTG.txt
2805,M3GLSTG,RPG,Database File,arbdcplk,Unknown,Full Procedural,disk,M3GLSTG.txt
2805,M3GLSTG,RPG,Database File,plb8rel3,Unknown,Full Procedural,disk,M3GLSTG.txt
2805,M3GLSTG,RPG,Database File,plb9cpp,Unknown,Full Procedural,disk,M3GLSTG.txt
2805,M3GLSTG,RPG,Database File,plcacpp,Unknown,Full Procedural,disk,M3GLSTG.txt
2806,M3GLSTG2,RPG,Database File,OML300J,Input,Full Procedural,DISK,M3GLSTG2.txt
2806,M3GLSTG2,RPG,Database File,arbdcplk,Unknown,Full Procedural,disk,M3GLSTG2.txt
2806,M3GLSTG2,RPG,Database File,omhstpob,Unknown,Full Procedural,disk,M3GLSTG2.txt
2806,M3GLSTG2,RPG,Database File,plb8rel3,Unknown,Full Procedural,disk,M3GLSTG2.txt
2806,M3GLSTG2,RPG,Database File,plb8rel5,Unknown,Full Procedural,disk,M3GLSTG2.txt
2806,M3GLSTG2,RPG,Database File,plb9cpp,Unknown,Full Procedural,disk,M3GLSTG2.txt
2806,M3GLSTG2,RPG,Database File,plcacpp,Unknown,Full Procedural,disk,M3GLSTG2.txt
2807,M3OPNCBOA,RPG,Database File,pkcwrel5,Input,Full Procedural,disk,M3OPNCBOA.txt
2807,M3OPNCBOA,RPG,Database File,omhstpl0,Input,Full Procedural,disk,M3OPNCBOA.txt
2807,M3OPNCBOA,RPG,Database File,pdiccpl1,Input,Full Procedural,disk,M3OPNCBOA.txt
2807,M3OPNCBOA,RPG,Database File,pbamrel1,Input,Full Procedural,disk,M3OPNCBOA.txt
2807,M3OPNCBOA,RPG,Database File,cabzrel1,Input,Full Procedural,disk,M3OPNCBOA.txt
2807,M3OPNCBOA,RPG,Database File,pdnerel0,Input,Full Procedural,disk,M3OPNCBOA.txt
2807,M3OPNCBOA,RPG,Database File,pdnirel1,Input,Full Procedural,disk,M3OPNCBOA.txt
2807,M3OPNCBOA,RPG,Database File,poc5rel0,Input,Full Procedural,disk,M3OPNCBOA.txt
2807,M3OPNCBOA,RPG,Database File,opexrel1,Input,Full Procedural,disk,M3OPNCBOA.txt
2807,M3OPNCBOA,RPG,Database File,f4801,Input,Full Procedural,disk,M3OPNCBOA.txt
2807,M3OPNCBOA,RPG,Database File,f0101,Input,Full Procedural,disk,M3OPNCBOA.txt
2807,M3OPNCBOA,RPG,Database File,f0901,Input,Full Procedural,disk,M3OPNCBOA.txt
2807,M3OPNCBOA,RPG,Database File,omp300,Output,Full Procedural,disk,M3OPNCBOA.txt
2810,M3OPNINV,RPG,Database File,pkcwrel5,Input,Full Procedural,disk,M3OPNINV.txt
2810,M3OPNINV,RPG,Database File,omhstpl0,Input,Full Procedural,disk,M3OPNINV.txt
2810,M3OPNINV,RPG,Database File,pdiccpl1,Input,Full Procedural,disk,M3OPNINV.txt
2810,M3OPNINV,RPG,Database File,pbamrel1,Input,Full Procedural,disk,M3OPNINV.txt
2810,M3OPNINV,RPG,Database File,cabzrel1,Input,Full Procedural,disk,M3OPNINV.txt
2810,M3OPNINV,RPG,Database File,pdnerel0,Input,Full Procedural,disk,M3OPNINV.txt
2810,M3OPNINV,RPG,Database File,pdnirel1,Input,Full Procedural,disk,M3OPNINV.txt
2810,M3OPNINV,RPG,Database File,poc5rel0,Input,Full Procedural,disk,M3OPNINV.txt
2810,M3OPNINV,RPG,Database File,opexrel1,Input,Full Procedural,disk,M3OPNINV.txt
2810,M3OPNINV,RPG,Database File,f4801,Input,Full Procedural,disk,M3OPNINV.txt
2810,M3OPNINV,RPG,Database File,f0101,Input,Full Procedural,disk,M3OPNINV.txt
2810,M3OPNINV,RPG,Database File,f0901,Input,Full Procedural,disk,M3OPNINV.txt
2810,M3OPNINV,RPG,Database File,omp300,Output,Full Procedural,disk,M3OPNINV.txt
2812,M3OPNSTG,RPG,Database File,OML300D,Input,Full Procedural,DISK,M3OPNSTG.txt
2812,M3OPNSTG,RPG,Database File,arbdcplk,Unknown,Full Procedural,disk,M3OPNSTG.txt
2812,M3OPNSTG,RPG,Database File,omhstpob,Unknown,Full Procedural,disk,M3OPNSTG.txt
2812,M3OPNSTG,RPG,Database File,plb8rel3,Unknown,Full Procedural,disk,M3OPNSTG.txt
2812,M3OPNSTG,RPG,Database File,plb9cpp,Unknown,Full Procedural,disk,M3OPNSTG.txt
2812,M3OPNSTG,RPG,Database File,plcgcpp,Unknown,Full Procedural,disk,M3OPNSTG.txt
2812,M3OPNSTG,RPG,Database File,plckcpp,Unknown,Full Procedural,disk,M3OPNSTG.txt
2813,M3PAYSTG,RPG,Database File,OML300D,Input,Full Procedural,DISK,M3PAYSTG.txt
2813,M3PAYSTG,RPG,Database File,arbdcplk,Unknown,Full Procedural,disk,M3PAYSTG.txt
2813,M3PAYSTG,RPG,Database File,arbecpl0,Unknown,Full Procedural,disk,M3PAYSTG.txt
2813,M3PAYSTG,RPG,Database File,pdnhcpl0,Unknown,Full Procedural,disk,M3PAYSTG.txt
2813,M3PAYSTG,RPG,Database File,plb9cpp,Unknown,Full Procedural,disk,M3PAYSTG.txt
2813,M3PAYSTG,RPG,Database File,plcgcpp,Unknown,Full Procedural,disk,M3PAYSTG.txt
2822,MN200,RPG,Database File,wmauth,Input,Full Procedural,disk,MN200.txt
2822,MN200,RPG,Database File,wmuser,Input,Full Procedural,disk,MN200.txt
2822,MN200,RPG,Database File,wmmenu,Input,Full Procedural,disk,MN200.txt
2822,MN200,RPG,Database File,wmoptn2,Input,Full Procedural,disk,MN200.txt
2822,MN200,RPG,Database File,wmgroup2,Input,Full Procedural,disk,MN200.txt
2822,MN200,RPG,Database File,mnp001,Output,Full Procedural,disk,MN200.txt
2829,MODCSTIMPR,RPG,Database File,PVBVREL2,Input,Full Procedural,Disk,MODCSTIMPR.txt
2829,MODCSTIMPR,RPG,Database File,PVBVREL3,Input,Full Procedural,Disk,MODCSTIMPR.txt
2829,MODCSTIMPR,RPG,Database File,PVBVREL4,Input,Full Procedural,Disk,MODCSTIMPR.txt
2829,MODCSTIMPR,RPG,Database File,PVBVREL6,Input,Full Procedural,Disk,MODCSTIMPR.txt
2831,MP102,RPG,Display File,mpd102,Combined,Full Procedural,workstn,MP102.txt
2831,MP102,RPG,Database File,caabrel1,Input,Full Procedural,disk,MP102.txt
2831,MP102,RPG,Database File,mpp102,Update,Full Procedural,disk,MP102.txt
2832,MP103,RPG,Display File,mpd103,Combined,Full Procedural,workstn,MP103.txt
2832,MP103,RPG,Database File,mpp102,Input,Full Procedural,disk,MP103.txt
2832,MP103,RPG,Database File,mpp103,Update,Full Procedural,disk,MP103.txt
2833,MP104,RPG,Display File,mpd104,Combined,Full Procedural,workstn,MP104.txt
2833,MP104,RPG,Database File,mpp102,Input,Full Procedural,disk,MP104.txt
2833,MP104,RPG,Database File,mpp103,Input,Full Procedural,disk,MP104.txt
2833,MP104,RPG,Database File,mpp104,Unknown,Full Procedural,disk,MP104.txt
2833,MP104,RPG,Database File,mpj104a,Input,Full Procedural,disk,MP104.txt
2833,MP104,RPG,Database File,mpl105a,Input,Full Procedural,disk,MP104.txt
2833,MP104,RPG,Database File,mpp105,Unknown,Full Procedural,disk,MP104.txt
2834,MP105,RPG,Display File,mpd105,Combined,Full Procedural,workstn,MP105.txt
2834,MP105,RPG,Database File,caabrel1,Input,Full Procedural,disk,MP105.txt
2834,MP105,RPG,Database File,mpp107,Unknown,Full Procedural,disk,MP105.txt
2834,MP105,RPG,Database File,mpp108,Input,Full Procedural,disk,MP105.txt
2834,MP105,RPG,Database File,pkcwrel1,Input,Full Procedural,disk,MP105.txt
2835,MP200,RPG,Database File,mpp100,Update,Full Procedural,disk,MP200.txt
2835,MP200,RPG,Database File,mpp200,Output,Full Procedural,disk,MP200.txt
2836,MP260,RPG,Database File,mpp108,Update,Full Procedural,disk,MP260.txt
2837,MP301,RPG,Database File,mpp101,Update,Full Procedural,disk,MP301.txt
2837,MP301,RPG,Database File,mpl102a,Unknown,Full Procedural,disk,MP301.txt
2837,MP301,RPG,Database File,mpp103,Unknown,Full Procedural,disk,MP301.txt
2837,MP301,RPG,Database File,mpl108a,Unknown,Full Procedural,disk,MP301.txt
2837,MP301,RPG,Database File,mpp901,Output,Full Procedural,disk,MP301.txt
2839,MP302,RPG,Database File,caabrel1,Input,Full Procedural,disk,MP302.txt
2839,MP302,RPG,Database File,mpp102,Update,Full Procedural,disk,MP302.txt
2839,MP302,RPG,Database File,mpl103d,Update,Full Procedural,disk,MP302.txt
2839,MP302,RPG,Print File,qprint,Output,Full Procedural,printer,MP302.txt
2841,MP303,RPG,Database File,mpp102,Input,Full Procedural,disk,MP303.txt
2841,MP303,RPG,Database File,mpl103b,Input,Full Procedural,disk,MP303.txt
2841,MP303,RPG,Database File,mpp303,Output,Full Procedural,disk,MP303.txt
2842,MP3033,RPG,Database File,mpp108,Input,Full Procedural,disk,MP3033.txt
2842,MP3033,RPG,Database File,pdkmrel0,Input,Full Procedural,disk,MP3033.txt
2842,MP3033,RPG,Database File,mpp303,Input,Full Procedural,disk,MP3033.txt
2843,MP351,RPG,Database File,mpp102,Input,Full Procedural,disk,MP351.txt
2843,MP351,RPG,Database File,mpp103,Input,Full Procedural,disk,MP351.txt
2843,MP351,RPG,Database File,mpp104,Input,Full Procedural,disk,MP351.txt
2843,MP351,RPG,Database File,mpp105,Input,Full Procedural,disk,MP351.txt
2843,MP351,RPG,Database File,mpp351,Output,Full Procedural,disk,MP351.txt
2844,MP3511,RPG,Database File,mpp102,Input,Full Procedural,disk,MP3511.txt
2844,MP3511,RPG,Database File,mpp103,Input,Full Procedural,disk,MP3511.txt
2844,MP3511,RPG,Database File,mpp105,Input,Full Procedural,disk,MP3511.txt
2844,MP3511,RPG,Database File,mpp304,Input,Full Procedural,disk,MP3511.txt
2844,MP3511,RPG,Database File,mpp351,Output,Full Procedural,disk,MP3511.txt
2845,MP360,RPG,Database File,caabrel1,Input,Full Procedural,disk,MP360.txt
2845,MP360,RPG,Database File,pkcwrel1,Input,Full Procedural,disk,MP360.txt
2845,MP360,RPG,Database File,pdkmrel0,Input,Full Procedural,disk,MP360.txt
2845,MP360,RPG,Database File,mpp102,Update,Full Procedural,disk,MP360.txt
2845,MP360,RPG,Database File,mpj102b,Input,Full Procedural,disk,MP360.txt
2845,MP360,RPG,Database File,mpp105,Input,Full Procedural,disk,MP360.txt
2845,MP360,RPG,Database File,mpp304,Unknown,Full Procedural,disk,MP360.txt
2845,MP360,RPG,Print File,qprint,Output,Full Procedural,printer,MP360.txt
2846,MP402,RPG,Display File,mpd402,Combined,Full Procedural,workstn,MP402.txt
2846,MP402,RPG,Database File,mpl102b,Input,Full Procedural,disk,MP402.txt
2846,MP402,RPG,Database File,mpp104,Input,Full Procedural,disk,MP402.txt
2847,MP403,RPG,Display File,mpd403,Combined,Full Procedural,workstn,MP403.txt
2847,MP403,RPG,Database File,mpj103a,Input,Full Procedural,disk,MP403.txt
2848,MP404,RPG,Display File,mpd404,Combined,Full Procedural,workstn,MP404.txt
2848,MP404,RPG,Database File,mpl103c,Input,Full Procedural,disk,MP404.txt
2848,MP404,RPG,Database File,mpp104,Input,Full Procedural,disk,MP404.txt
2849,MP405,RPG,Display File,mpd405,Combined,Full Procedural,workstn,MP405.txt
2849,MP405,RPG,Database File,mpp107,Input,Full Procedural,disk,MP405.txt
2850,MP406,RPG,Display File,mpd406,Combined,Full Procedural,workstn,MP406.txt
2850,MP406,RPG,Database File,mpp103,Input,Full Procedural,disk,MP406.txt
2850,MP406,RPG,Database File,mpl105a,Input,Full Procedural,disk,MP406.txt
2851,MP440,RPG,Display File,mpd440,Combined,Full Procedural,workstn,MP440.txt
2851,MP440,RPG,Database File,mpl103b,Input,Full Procedural,disk,MP440.txt
2851,MP440,RPG,Database File,mpp108,Input,Full Procedural,disk,MP440.txt
2851,MP440,RPG,Database File,caabrel1,Input,Full Procedural,disk,MP440.txt
2853,MP441,RPG,Display File,mpd441,Combined,Full Procedural,workstn,MP441.txt
2853,MP441,RPG,Database File,mpl103b,Input,Full Procedural,disk,MP441.txt
2853,MP441,RPG,Database File,mpp108,Input,Full Procedural,disk,MP441.txt
2853,MP441,RPG,Database File,caabrel1,Input,Full Procedural,disk,MP441.txt
2855,MP450,RPG,Display File,mpd450,Combined,Full Procedural,workstn,MP450.txt
2855,MP450,RPG,Database File,mpp108,Input,Full Procedural,disk,MP450.txt
2855,MP450,RPG,Database File,caabrel1,Input,Full Procedural,disk,MP450.txt
2857,MP451,RPG,Display File,mpd451,Combined,Full Procedural,workstn,MP451.txt
2857,MP451,RPG,Database File,mpj104c,Input,Full Procedural,disk,MP451.txt
2857,MP451,RPG,Database File,mpp108,Input,Full Procedural,disk,MP451.txt
2857,MP451,RPG,Database File,caabrel1,Input,Full Procedural,disk,MP451.txt
2859,MP452,RPG,Display File,mpd452,Combined,Full Procedural,workstn,MP452.txt
2859,MP452,RPG,Database File,mpj102b,Input,Full Procedural,disk,MP452.txt
2859,MP452,RPG,Database File,mpp108,Input,Full Procedural,disk,MP452.txt
2859,MP452,RPG,Database File,caabrel1,Input,Full Procedural,disk,MP452.txt
2861,MP460,RPG,Display File,mpd460,Combined,Full Procedural,workstn,MP460.txt
2861,MP460,RPG,Database File,mpj102b,Input,Full Procedural,disk,MP460.txt
2861,MP460,RPG,Database File,mpp108,Input,Full Procedural,disk,MP460.txt
2861,MP460,RPG,Database File,caabrel1,Input,Full Procedural,disk,MP460.txt
2863,MP508,RPG,Display File,mpd508,Combined,Full Procedural,workstn,MP508.txt
2863,MP508,RPG,Database File,mpp108,Input,Full Procedural,disk,MP508.txt
2863,MP508,RPG,Database File,caabrel1,Input,Full Procedural,disk,MP508.txt
2864,MP510,RPG,Display File,mpd510,Combined,Full Procedural,workstn,MP510.txt
2864,MP510,RPG,Database File,caabrel1,Input,Full Procedural,disk,MP510.txt
2864,MP510,RPG,Database File,pkcwrel1,Input,Full Procedural,disk,MP510.txt
2865,MP650,RPG,Database File,caabrel1,Input,Full Procedural,disk,MP650.txt
2865,MP650,RPG,Database File,mpl102c,Input,Full Procedural,disk,MP650.txt
2865,MP650,RPG,Database File,mpp103,Input,Full Procedural,disk,MP650.txt
2865,MP650,RPG,Database File,mpl105a,Input,Full Procedural,disk,MP650.txt
2865,MP650,RPG,Print File,print132,Output,Full Procedural,printer,MP650.txt
2866,MP651,RPG,Database File,caabrel1,Input,Full Procedural,disk,MP651.txt
2866,MP651,RPG,Database File,mpp351,Input,Full Procedural,disk,MP651.txt
2866,MP651,RPG,Print File,print198,Output,Full Procedural,printer,MP651.txt
2869,MP652,RPG,Database File,caabrel1,Input,Full Procedural,disk,MP652.txt
2869,MP652,RPG,Database File,mpj102b,Input,Full Procedural,disk,MP652.txt
2869,MP652,RPG,Print File,print198,Output,Full Procedural,printer,MP652.txt
2870,MP660,RPG,Database File,caabrel1,Input,Full Procedural,disk,MP660.txt
2870,MP660,RPG,Database File,mpp104,Input,Full Procedural,disk,MP660.txt
2870,MP660,RPG,Database File,mpl304b,Input,Full Procedural,disk,MP660.txt
2870,MP660,RPG,Print File,print198,Output,Full Procedural,printer,MP660.txt
2871,MP703,RPG,Display File,mpd703,Combined,Full Procedural,workstn,MP703.txt
2871,MP703,RPG,Database File,mpp102,Input,Full Procedural,disk,MP703.txt
2871,MP703,RPG,Database File,mpp103,Input,Full Procedural,disk,MP703.txt
2871,MP703,RPG,Database File,mpp104,Input,Full Procedural,disk,MP703.txt
2871,MP703,RPG,Database File,mpl105a,Input,Full Procedural,disk,MP703.txt
2872,MP704,RPG,Display File,mpd704,Combined,Full Procedural,workstn,MP704.txt
2872,MP704,RPG,Database File,mpp102,Input,Full Procedural,disk,MP704.txt
2872,MP704,RPG,Database File,mpp103,Input,Full Procedural,disk,MP704.txt
2872,MP704,RPG,Database File,mpp104,Input,Full Procedural,disk,MP704.txt
2872,MP704,RPG,Database File,mpp105,Input,Full Procedural,disk,MP704.txt
2892,MPJDE303,RPG,Database File,pkcwrel1,Input,Full Procedural,disk,MPJDE303.txt
2892,MPJDE303,RPG,Database File,mpp102,Update,Full Procedural,disk,MPJDE303.txt
2892,MPJDE303,RPG,Database File,mpp103,Update,Full Procedural,disk,MPJDE303.txt
2892,MPJDE303,RPG,Database File,mpp303,Input,Full Procedural,disk,MPJDE303.txt
2892,MPJDE303,RPG,Database File,mpp107,Input,Full Procedural,disk,MPJDE303.txt
2892,MPJDE303,RPG,Database File,f0011,Unknown,Full Procedural,disk,MPJDE303.txt
2892,MPJDE303,RPG,Database File,f0901,Input,Full Procedural,disk,MPJDE303.txt
2892,MPJDE303,RPG,Database File,f0911,Unknown,Full Procedural,disk,MPJDE303.txt
2893,MPJDE303E1,RPG,Database File,pkcwrel1,Input,Full Procedural,disk,MPJDE303E1.txt
2893,MPJDE303E1,RPG,Database File,mpp102,Update,Full Procedural,disk,MPJDE303E1.txt
2893,MPJDE303E1,RPG,Database File,mpp103,Update,Full Procedural,disk,MPJDE303E1.txt
2893,MPJDE303E1,RPG,Database File,mpp303,Input,Full Procedural,disk,MPJDE303E1.txt
2893,MPJDE303E1,RPG,Database File,mpp107,Input,Full Procedural,disk,MPJDE303E1.txt
2893,MPJDE303E1,RPG,Database File,E10011L0,Unknown,Full Procedural,disk,MPJDE303E1.txt
2893,MPJDE303E1,RPG,Database File,E10901L0,Input,Full Procedural,disk,MPJDE303E1.txt
2893,MPJDE303E1,RPG,Database File,E10911L0,Unknown,Full Procedural,disk,MPJDE303E1.txt
2894,MPJDE304,RPG,Database File,mpl304a,Input,Full Procedural,disk,MPJDE304.txt
2894,MPJDE304,RPG,Database File,mpp104,Update,Full Procedural,disk,MPJDE304.txt
2894,MPJDE304,RPG,Database File,f0011,Unknown,Full Procedural,disk,MPJDE304.txt
2894,MPJDE304,RPG,Database File,f0014,Unknown,Full Procedural,disk,MPJDE304.txt
2894,MPJDE304,RPG,Database File,f0401,Input,Full Procedural,disk,MPJDE304.txt
2894,MPJDE304,RPG,Database File,f0101,Input,Full Procedural,disk,MPJDE304.txt
2894,MPJDE304,RPG,Database File,f0411,Unknown,Full Procedural,disk,MPJDE304.txt
2894,MPJDE304,RPG,Database File,f0901lb,Input,Full Procedural,disk,MPJDE304.txt
2894,MPJDE304,RPG,Database File,f0911,Unknown,Full Procedural,disk,MPJDE304.txt
2895,MPJDE304E1,RPG,Database File,mpl304a,Input,Full Procedural,disk,MPJDE304E1.txt
2895,MPJDE304E1,RPG,Database File,mpp104,Update,Full Procedural,disk,MPJDE304E1.txt
2895,MPJDE304E1,RPG,Database File,e10011l0,Unknown,Full Procedural,disk,MPJDE304E1.txt
2895,MPJDE304E1,RPG,Database File,e10014l0,Unknown,Full Procedural,disk,MPJDE304E1.txt
2895,MPJDE304E1,RPG,Database File,e10401l0,Input,Full Procedural,disk,MPJDE304E1.txt
2895,MPJDE304E1,RPG,Database File,e10101l0,Input,Full Procedural,disk,MPJDE304E1.txt
2895,MPJDE304E1,RPG,Database File,e10411,Unknown,Full Procedural,disk,MPJDE304E1.txt
2895,MPJDE304E1,RPG,Database File,e10901lb,Input,Full Procedural,disk,MPJDE304E1.txt
2895,MPJDE304E1,RPG,Database File,e10911,Unknown,Full Procedural,disk,MPJDE304E1.txt
2896,MPJDEAID,RPG,Database File,f0901la,Input,Full Procedural,disk,MPJDEAID.txt
2897,MPJDEAIDE1,RPG,Database File,e10901la,Input,Full Procedural,disk,MPJDEAIDE1.txt
2902,NEWPRDSITE,RPG,Database File,plasrepn,Input,Full Procedural,disk,NEWPRDSITE.txt
2902,NEWPRDSITE,RPG,Database File,plasrel1,Input,Full Procedural,disk,NEWPRDSITE.txt
2902,NEWPRDSITE,RPG,Database File,platrel1,Input,Full Procedural,disk,NEWPRDSITE.txt
2910,OM301,RPG,Database File,omhstpm9,Input,Full Procedural,disk,OM301.txt
2910,OM301,RPG,Database File,ombyrel1,Input,Full Procedural,disk,OM301.txt
2910,OM301,RPG,Database File,opexrel2,Input,Full Procedural,disk,OM301.txt
2910,OM301,RPG,Database File,pma6cpl1,Output,Full Procedural,disk,OM301.txt
2911,OM301BK,RPG,Database File,omhstpm9,Input,Full Procedural,disk,OM301BK.txt
2911,OM301BK,RPG,Database File,ombyrel1,Input,Full Procedural,disk,OM301BK.txt
2911,OM301BK,RPG,Database File,pma6cpl1,Output,Full Procedural,disk,OM301BK.txt
2915,OMA0EFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,OMA0EFR_RPG.txt
2915,OMA0EFR,RPG,Database File,OMFKREL0IF,Unknown,Full Procedural,DISK,OMA0EFR_RPG.txt
2915,OMA0EFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,OMA0EFR_RPG.txt
2915,OMA0EFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,OMA0EFR_RPG.txt
2915,OMA0EFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,OMA0EFR_RPG.txt
2915,OMA0EFR,RPG,Database File,OMFKREL1UF,Unknown,Full Procedural,DISK,OMA0EFR_RPG.txt
2918,OMAMEFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,OMAMEFR_RPG.txt
2918,OMAMEFR,RPG,Database File,OMFYREL0IF,Unknown,Full Procedural,DISK,OMAMEFR_RPG.txt
2918,OMAMEFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,OMAMEFR_RPG.txt
2918,OMAMEFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,OMAMEFR_RPG.txt
2918,OMAMEFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,OMAMEFR_RPG.txt
2918,OMAMEFR,RPG,Database File,OMFYREL1UF,Unknown,Full Procedural,DISK,OMAMEFR_RPG.txt
2921,OMANEFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,OMANEFR_RPG.txt
2921,OMANEFR,RPG,Database File,OME5REL1IF,Unknown,Full Procedural,DISK,OMANEFR_RPG.txt
2921,OMANEFR,RPG,Database File,PPB1REL2IF,Unknown,Full Procedural,DISK,OMANEFR_RPG.txt
2921,OMANEFR,RPG,Database File,PNHAREL1IF,Unknown,Full Procedural,DISK,OMANEFR_RPG.txt
2921,OMANEFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,OMANEFR_RPG.txt
2921,OMANEFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,OMANEFR_RPG.txt
2921,OMANEFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,OMANEFR_RPG.txt
2921,OMANEFR,RPG,Database File,OME5REL0UF,Unknown,Full Procedural,DISK,OMANEFR_RPG.txt
2921,OMANEFR,RPG,Database File,PNHAREL0UF,Unknown,Full Procedural,DISK,OMANEFR_RPG.txt
2922,OMAREFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,OMAREFR.txt
2922,OMAREFR,RPG,Database File,OMF3REL1IF,Unknown,Full Procedural,DISK,OMAREFR.txt
2922,OMAREFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,OMAREFR.txt
2922,OMAREFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,OMAREFR.txt
2922,OMAREFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,OMAREFR.txt
2922,OMAREFR,RPG,Database File,OMF3REL0UF,Unknown,Full Procedural,DISK,OMAREFR.txt
2926,OMAUEFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,OMAUEFR_RPG.txt
2926,OMAUEFR,RPG,Database File,OMFAREL2IF,Unknown,Full Procedural,DISK,OMAUEFR_RPG.txt
2926,OMAUEFR,RPG,Database File,CABZRELBIF,Unknown,Full Procedural,DISK,OMAUEFR_RPG.txt
2926,OMAUEFR,RPG,Database File,CAB0RELGIF,Unknown,Full Procedural,DISK,OMAUEFR_RPG.txt
2926,OMAUEFR,RPG,Database File,OMHSTPLXIF,Unknown,Full Procedural,DISK,OMAUEFR_RPG.txt
2926,OMAUEFR,RPG,Database File,OME9REL0IF,Unknown,Full Procedural,DISK,OMAUEFR_RPG.txt
2926,OMAUEFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,OMAUEFR_RPG.txt
2926,OMAUEFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,OMAUEFR_RPG.txt
2926,OMAUEFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,OMAUEFR_RPG.txt
2926,OMAUEFR,RPG,Database File,OMFAREL0UF,Unknown,Full Procedural,DISK,OMAUEFR_RPG.txt
2929,OMAVEFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,OMAVEFR_RPG.txt
2929,OMAVEFR,RPG,Database File,OME9REL2IF,Unknown,Full Procedural,DISK,OMAVEFR_RPG.txt
2929,OMAVEFR,RPG,Database File,OME8REL0IF,Unknown,Full Procedural,DISK,OMAVEFR_RPG.txt
2929,OMAVEFR,RPG,Database File,OMFAREL2IF,Unknown,Full Procedural,DISK,OMAVEFR_RPG.txt
2929,OMAVEFR,RPG,Database File,CAB0RELHIF,Unknown,Full Procedural,DISK,OMAVEFR_RPG.txt
2929,OMAVEFR,RPG,Database File,OMHSTPLYIF,Unknown,Full Procedural,DISK,OMAVEFR_RPG.txt
2929,OMAVEFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,OMAVEFR_RPG.txt
2929,OMAVEFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,OMAVEFR_RPG.txt
2929,OMAVEFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,OMAVEFR_RPG.txt
2929,OMAVEFR,RPG,Database File,OME9REL1UF,Unknown,Full Procedural,DISK,OMAVEFR_RPG.txt
2932,OMAWEFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,OMAWEFR_RPG.txt
2932,OMAWEFR,RPG,Database File,OME8REL0IF,Unknown,Full Procedural,DISK,OMAWEFR_RPG.txt
2932,OMAWEFR,RPG,Database File,OME9REL2IF,Unknown,Full Procedural,DISK,OMAWEFR_RPG.txt
2932,OMAWEFR,RPG,Database File,CAB0RELIIF,Unknown,Full Procedural,DISK,OMAWEFR_RPG.txt
2932,OMAWEFR,RPG,Database File,OMHSTPLZIF,Unknown,Full Procedural,DISK,OMAWEFR_RPG.txt
2932,OMAWEFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,OMAWEFR_RPG.txt
2932,OMAWEFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,OMAWEFR_RPG.txt
